f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
10975 4718.55 99.5812 0 0 0.452892 -4.60336 0 0 0.49744 -175.292 1 0 48.3766 -80.4125 0 0 1.30152e-05 -170.419 1.57511e-10 -86.7927 0.471855 99.5812 0.589818 -80.4175
11233.2 4612.97 99.3649 0 0 0.452558 -4.50631 0 0 0.497672 -175.397 1 0 47.2943 -80.6287 0 0 1.30234e-05 -170.635 1.61274e-10 -86.8636 0.461297 99.3649 0.576621 -80.6339
11497.6 4509.63 99.1532 0 0 0.452239 -4.41094 0 0 0.497894 -175.5 1 0 46.2348 -80.8402 0 0 1.30313e-05 -170.847 1.65124e-10 -86.9331 0.450963 99.1532 0.563704 -80.8455
11768.1 4408.49 98.9462 0 0 0.451933 -4.31723 0 0 0.498106 -175.6 1 0 45.1979 -81.0471 0 0 1.30388e-05 -171.054 1.69063e-10 -87.0012 0.440849 98.9462 0.551062 -81.0525
12045 4309.51 98.7436 0 0 0.451641 -4.22519 0 0 0.498309 -175.699 1 0 44.1831 -81.2494 0 0 1.3046e-05 -171.256 1.73095e-10 -87.0679 0.430951 98.7436 0.538689 -81.255
12328.5 4212.65 98.5456 0 0 0.451361 -4.1348 0 0 0.498503 -175.795 1 0 43.19 -81.4473 0 0 1.30528e-05 -171.454 1.7722e-10 -87.1332 0.421265 98.5456 0.526581 -81.453
12618.6 4117.87 98.3519 0 0 0.451092 -4.04605 0 0 0.498688 -175.889 1 0 42.2182 -81.6409 0 0 1.30594e-05 -171.648 1.8144e-10 -87.1971 0.411787 98.3519 0.514733 -81.6467
12915.5 4025.13 98.1624 0 0 0.450836 -3.95894 0 0 0.498866 -175.982 1 0 41.2674 -81.8302 0 0 1.30656e-05 -171.838 1.8576e-10 -87.2597 0.402513 98.1624 0.503141 -81.8361
13219.4 3934.39 97.9772 0 0 0.45059 -3.87345 0 0 0.499035 -176.072 1 0 40.3372 -82.0152 0 0 1.30716e-05 -172.023 1.90179e-10 -87.321 0.393439 97.9772 0.491799 -82.0213
13530.5 3845.63 97.796 0 0 0.450355 -3.78957 0 0 0.499197 -176.16 1 0 39.4271 -82.1962 0 0 1.30774e-05 -172.204 1.94702e-10 -87.381 0.384563 97.796 0.480703 -82.2025
13848.9 3758.79 97.6188 0 0 0.450131 -3.70728 0 0 0.499352 -176.247 1 0 38.5368 -82.3732 0 0 1.30828e-05 -172.381 1.9933e-10 -87.4397 0.375879 97.6188 0.469849 -82.3796
14174.7 3673.84 97.4456 0 0 0.449916 -3.62657 0 0 0.4995 -176.331 1 0 37.6659 -82.5462 0 0 1.30881e-05 -172.554 2.04066e-10 -87.4972 0.367384 97.4456 0.45923 -82.5528
14508.3 3590.75 97.2762 0 0 0.44971 -3.54742 0 0 0.499642 -176.414 1 0 36.814 -82.7154 0 0 1.30931e-05 -172.724 2.08912e-10 -87.5534 0.359075 97.2762 0.448844 -82.7221
14849.7 3509.48 97.1106 0 0 0.449513 -3.46982 0 0 0.499777 -176.495 1 0 35.9808 -82.8809 0 0 1.30978e-05 -172.889 2.13872e-10 -87.6084 0.350948 97.1106 0.438685 -82.8877
15199.1 3429.99 96.9487 0 0 0.449325 -3.39374 0 0 0.499906 -176.574 1 0 35.1658 -83.0426 0 0 1.31024e-05 -173.051 2.18947e-10 -87.6623 0.342999 96.9487 0.428749 -83.0496
15556.8 3352.25 96.7904 0 0 0.449145 -3.31917 0 0 0.50003 -176.652 1 0 34.3688 -83.2007 0 0 1.31068e-05 -173.21 2.24141e-10 -87.7149 0.335225 96.7904 0.419031 -83.2078
15922.8 3276.22 96.6356 0 0 0.448973 -3.24609 0 0 0.500148 -176.728 1 0 33.5893 -83.3552 0 0 1.31109e-05 -173.364 2.29456e-10 -87.7665 0.327622 96.6356 0.409528 -83.3626
16297.5 3201.88 96.4843 0 0 0.448809 -3.17447 0 0 0.50026 -176.802 1 0 32.8271 -83.5063 0 0 1.31149e-05 -173.516 2.34895e-10 -87.8169 0.320188 96.4843 0.400235 -83.5138
16681 3129.17 96.3364 0 0 0.448652 -3.10431 0 0 0.500368 -176.874 1 0 32.0817 -83.654 0 0 1.31187e-05 -173.664 2.40461e-10 -87.8662 0.312917 96.3364 0.391147 -83.6617
17073.5 3058.08 96.1918 0 0 0.448501 -3.03557 0 0 0.500471 -176.945 1 0 31.3528 -83.7984 0 0 1.31224e-05 -173.808 2.46158e-10 -87.9145 0.305808 96.1918 0.38226 -83.8063
17475.3 2988.57 96.0504 0 0 0.448358 -2.96824 0 0 0.50057 -177.015 1 0 30.6401 -83.9395 0 0 1.31258e-05 -173.95 2.51987e-10 -87.9617 0.298857 96.0504 0.373571 -83.9476
17886.5 2920.6 95.9123 0 0 0.448221 -2.9023 0 0 0.500663 -177.083 1 0 29.9433 -84.0775 0 0 1.31291e-05 -174.088 2.57953e-10 -88.0078 0.29206 95.9123 0.365074 -84.0857
18307.4 2854.14 95.7772 0 0 0.448089 -2.83772 0 0 0.500753 -177.149 1 0 29.2619 -84.2123 0 0 1.31323e-05 -174.223 2.64059e-10 -88.053 0.285414 95.7772 0.356767 -84.2207
18738.2 2789.17 95.6452 0 0 0.447964 -2.77449 0 0 0.500839 -177.214 1 0 28.5958 -84.3441 0 0 1.31353e-05 -174.355 2.70307e-10 -88.0971 0.278917 95.6452 0.348646 -84.3527
19179.1 2725.64 95.5161 0 0 0.447844 -2.71257 0 0 0.500921 -177.277 1 0 27.9445 -84.4729 0 0 1.31382e-05 -174.484 2.76702e-10 -88.1403 0.272564 95.5161 0.340705 -84.4817
19630.4 2663.54 95.39 0 0 0.44773 -2.65196 0 0 0.500999 -177.339 1 0 27.3078 -84.5988 0 0 1.3141e-05 -174.61 2.83246e-10 -88.1825 0.266354 95.39 0.332942 -84.6078
20092.3 2602.83 95.2667 0 0 0.44762 -2.59262 0 0 0.501074 -177.4 1 0 26.6853 -84.7218 0 0 1.31436e-05 -174.733 2.89944e-10 -88.2238 0.260283 95.2667 0.325353 -84.731
20565.1 2543.48 95.1462 0 0 0.447516 -2.53454 0 0 0.501145 -177.459 1 0 26.0768 -84.842 0 0 1.31462e-05 -174.854 2.96798e-10 -88.2642 0.254348 95.1462 0.317934 -84.8515
21049 2485.46 95.0284 0 0 0.447416 -2.47769 0 0 0.501213 -177.517 1 0 25.482 -84.9595 0 0 1.31486e-05 -174.972 3.03813e-10 -88.3037 0.248546 95.0284 0.310682 -84.9692
21544.3 2428.74 94.9132 0 0 0.44732 -2.42206 0 0 0.501279 -177.574 1 0 24.9005 -85.0744 0 0 1.31509e-05 -175.087 3.10993e-10 -88.3423 0.242874 94.9132 0.303592 -85.0843
22051.3 2373.3 94.8007 0 0 0.447229 -2.36762 0 0 0.501341 -177.629 1 0 24.3321 -85.1866 0 0 1.3153e-05 -175.199 3.18341e-10 -88.38 0.23733 94.8007 0.296662 -85.1967
22570.2 2319.11 94.6908 0 0 0.447142 -2.31434 0 0 0.5014 -177.683 1 0 23.7765 -85.2963 0 0 1.31551e-05 -175.309 3.25861e-10 -88.4169 0.231911 94.6908 0.289888 -85.3067
23101.3 2266.13 94.5833 0 0 0.447059 -2.26222 0 0 0.501457 -177.736 1 0 23.2334 -85.4034 0 0 1.31571e-05 -175.417 3.33557e-10 -88.453 0.226613 94.5833 0.283267 -85.4141
23644.9 2214.36 94.4783 0 0 0.446979 -2.21122 0 0 0.501511 -177.788 1 0 22.7026 -85.5081 0 0 1.31591e-05 -175.522 3.41434e-10 -88.4883 0.221436 94.4783 0.276795 -85.519
24201.3 2163.75 94.3756 0 0 0.446903 -2.16133 0 0 0.501563 -177.839 1 0 22.1837 -85.6105 0 0 1.31609e-05 -175.625 3.49495e-10 -88.5227 0.216375 94.3756 0.270469 -85.6216
24770.8 2114.28 94.2753 0 0 0.44683 -2.11252 0 0 0.501612 -177.888 1 0 21.6766 -85.7105 0 0 1.31626e-05 -175.725 3.57746e-10 -88.5565 0.211428 94.2753 0.264286 -85.7219
25353.6 2065.94 94.1772 0 0 0.446761 -2.06477 0 0 0.501659 -177.936 1 0 21.1809 -85.8082 0 0 1.31643e-05 -175.823 3.6619e-10 -88.5894 0.206594 94.1772 0.258242 -85.8199
25950.2 2018.69 94.0814 0 0 0.446695 -2.01807 0 0 0.501705 -177.984 1 0 20.6965 -85.9037 0 0 1.31659e-05 -175.919 3.74832e-10 -88.6216 0.201869 94.0814 0.252336 -85.9156
26560.9 1972.5 93.9878 0 0 0.446632 -1.97238 0 0 0.501748 -178.03 1 0 20.223 -85.9969 0 0 1.31674e-05 -176.012 3.83677e-10 -88.6531 0.19725 93.9878 0.246563 -86.0092
27185.9 1927.37 93.8963 0 0 0.446571 -1.92771 0 0 0.501789 -178.075 1 0 19.7602 -86.0881 0 0 1.31688e-05 -176.104 3.92729e-10 -88.6839 0.192737 93.8963 0.240921 -86.1006
27825.6 1883.26 93.8068 0 0 0.446514 -1.88401 0 0 0.501828 -178.119 1 0 19.308 -86.1771 0 0 1.31702e-05 -176.193 4.01994e-10 -88.7139 0.188326 93.8068 0.235407 -86.19
28480.4 1840.14 93.7195 0 0 0.446459 -1.84128 0 0 0.501865 -178.162 1 0 18.866 -86.2642 0 0 1.31716e-05 -176.281 4.11477e-10 -88.7433 0.184014 93.7195 0.230018 -86.2773
29150.5 1798.01 93.6341 0 0 0.446406 -1.79949 0 0 0.501901 -178.204 1 0 18.434 -86.3492 0 0 1.31728e-05 -176.366 4.21182e-10 -88.7721 0.179801 93.6341 0.224751 -86.3626
29836.5 1756.84 93.5506 0 0 0.446356 -1.75862 0 0 0.501935 -178.246 1 0 18.0119 -86.4322 0 0 1.3174e-05 -176.45 4.31115e-10 -88.8002 0.175684 93.5506 0.219604 -86.446
30538.6 1716.6 93.469 0 0 0.446308 -1.71866 0 0 0.501968 -178.286 1 0 17.5993 -86.5134 0 0 1.31752e-05 -176.531 4.41281e-10 -88.8276 0.17166 93.469 0.214574 -86.5275
31257.2 1677.27 93.3893 0 0 0.446262 -1.67959 0 0 0.501999 -178.325 1 0 17.1961 -86.5927 0 0 1.31763e-05 -176.611 4.51686e-10 -88.8544 0.167727 93.3893 0.209659 -86.6071
31992.7 1638.84 93.3115 0 0 0.446218 -1.64139 0 0 0.502029 -178.364 1 0 16.8021 -86.6701 0 0 1.31773e-05 -176.689 4.62335e-10 -88.8807 0.163884 93.3115 0.204855 -86.6849
32745.5 1601.29 93.2354 0 0 0.446176 -1.60404 0 0 0.502057 -178.401 1 0 16.4171 -86.7458 0 0 1.31783e-05 -176.765 4.73235e-10 -88.9063 0.160129 93.2354 0.200161 -86.7609
33516 1564.59 93.161 0 0 0.446136 -1.56752 0 0 0.502084 -178.438 1 0 16.0408 -86.8197 0 0 1.31793e-05 -176.839 4.8439e-10 -88.9313 0.156459 93.161 0.195573 -86.8352
34304.7 1528.72 93.0883 0 0 0.446098 -1.53181 0 0 0.50211 -178.474 1 0 15.6731 -86.892 0 0 1.31802e-05 -176.912 4.95808e-10 -88.9558 0.152872 93.0883 0.19109 -86.9078
35111.9 1493.67 93.0173 0 0 0.446062 -1.49691 0 0 0.502135 -178.509 1 0 15.3138 -86.9625 0 0 1.31811e-05 -176.983 5.07493e-10 -88.9798 0.149367 93.0173 0.186709 -86.9787
35938.1 1459.43 92.9479 0 0 0.446027 -1.46278 0 0 0.502158 -178.544 1 0 14.9627 -87.0314 0 0 1.31819e-05 -177.052 5.19454e-10 -89.0031 0.145943 92.9479 0.182428 -87.048
36783.8 1425.96 92.8801 0 0 0.445994 -1.42942 0 0 0.502181 -178.577 1 0 14.6196 -87.0988 0 0 1.31827e-05 -177.12 5.31695e-10 -89.026 0.142596 92.8801 0.178245 -87.1157
37649.4 1393.26 92.8138 0 0 0.445962 -1.39681 0 0 0.502202 -178.61 1 0 14.2843 -87.1645 0 0 1.31834e-05 -177.186 5.44224e-10 -89.0483 0.139326 92.8138 0.174157 -87.1819
38535.3 1361.3 92.7491 0 0 0.445932 -1.36493 0 0 0.502223 -178.642 1 0 13.9567 -87.2288 0 0 1.31842e-05 -177.251 5.57047e-10 -89.0701 0.13613 92.7491 0.170163 -87.2465
39442.1 1330.07 92.6858 0 0 0.445903 -1.33377 0 0 0.502243 -178.673 1 0 13.6365 -87.2915 0 0 1.31849e-05 -177.314 5.70172e-10 -89.0915 0.133007 92.6858 0.166259 -87.3097
40370.2 1299.56 92.624 0 0 0.445876 -1.30331 0 0 0.502261 -178.704 1 0 13.3237 -87.3528 0 0 1.31855e-05 -177.376 5.83605e-10 -89.1123 0.129956 92.624 0.162445 -87.3714
41320.1 1269.74 92.5635 0 0 0.445849 -1.27354 0 0 0.502279 -178.734 1 0 13.018 -87.4127 0 0 1.31861e-05 -177.437 5.97354e-10 -89.1327 0.126974 92.5635 0.158718 -87.4317
42292.4 1240.61 92.5045 0 0 0.445824 -1.24444 0 0 0.502296 -178.763 1 0 12.7193 -87.4712 0 0 1.31867e-05 -177.496 6.11426e-10 -89.1526 0.124061 92.5045 0.155076 -87.4907
43287.6 1212.14 92.4468 0 0 0.4458 -1.21599 0 0 0.502312 -178.791 1 0 12.4274 -87.5283 0 0 1.31873e-05 -177.553 6.25829e-10 -89.172 0.121214 92.4468 0.151518 -87.5482
44306.2 1184.32 92.3904 0 0 0.445777 -1.18819 0 0 0.502328 -178.819 1 0 12.1422 -87.5841 0 0 1.31879e-05 -177.61 6.4057e-10 -89.191 0.118432 92.3904 0.14804 -87.6045
45348.8 1157.14 92.3354 0 0 0.445755 -1.16102 0 0 0.502343 -178.847 1 0 11.8635 -87.6386 0 0 1.31884e-05 -177.665 6.55658e-10 -89.2096 0.115714 92.3354 0.144643 -87.6595
46415.9 1130.58 92.2815 0 0 0.445734 -1.13446 0 0 0.502357 -178.873 1 0 11.5912 -87.6918 0 0 1.31889e-05 -177.719 6.711e-10 -89.2277 0.113058 92.2815 0.141323 -87.7132
47508.1 1104.63 92.2289 0 0 0.445714 -1.1085 0 0 0.502371 -178.899 1 0 11.3252 -87.7438 0 0 1.31894e-05 -177.771 6.86906e-10 -89.2455 0.110463 92.2289 0.138079 -87.7657
48626 1079.27 92.1775 0 0 0.445695 -1.08314 0 0 0.502383 -178.925 1 0 11.0652 -87.7945 0 0 1.31898e-05 -177.823 7.03083e-10 -89.2628 0.107927 92.1775 0.134909 -87.8169
49770.2 1054.49 92.1273 0 0 0.445677 -1.05834 0 0 0.502396 -178.95 1 0 10.8111 -87.8441 0 0 1.31903e-05 -177.873 7.19641e-10 -89.2797 0.105449 92.1273 0.131812 -87.867
50941.4 1030.28 92.0782 0 0 0.44566 -1.03411 0 0 0.502408 -178.974 1 0 10.5629 -87.8925 0 0 1.31907e-05 -177.922 7.36588e-10 -89.2963 0.103028 92.0782 0.128785 -87.916
52140.1 1006.63 92.0303 0 0 0.445643 -1.01043 0 0 0.502419 -178.998 1 0 10.3204 -87.9398 0 0 1.31911e-05 -177.97 7.53933e-10 -89.3125 0.100663 92.0303 0.125828 -87.9638
53367 983.513 91.9834 0 0 0.445628 -0.987289 0 0 0.502429 -179.021 1 0 10.0834 -87.9859 0 0 1.31914e-05 -178.017 7.71686e-10 -89.3283 0.0983513 91.9834 0.122939 -88.0105
54622.8 960.928 91.9376 0 0 0.445612 -0.964672 0 0 0.50244 -179.044 1 0 9.85187 -88.031 0 0 1.31918e-05 -178.063 7.89857e-10 -89.3437 0.0960928 91.9376 0.120116 -88.0562
55908.1 938.861 91.8928 0 0 0.445598 -0.94257 0 0 0.502449 -179.066 1 0 9.62562 -88.075 0 0 1.31922e-05 -178.107 8.08455e-10 -89.3588 0.0938861 91.8928 0.117358 -88.1008
57223.7 917.299 91.8491 0 0 0.445584 -0.920971 0 0 0.502459 -179.088 1 0 9.40456 -88.118 0 0 1.31925e-05 -178.151 8.2749e-10 -89.3735 0.0917299 91.8491 0.114662 -88.1443
58570.2 896.232 91.8064 0 0 0.445571 -0.899863 0 0 0.502468 -179.109 1 0 9.18857 -88.1599 0 0 1.31928e-05 -178.194 8.46973e-10 -89.3879 0.0896232 91.8064 0.112029 -88.1869
59948.4 875.647 91.7646 0 0 0.445559 -0.879236 0 0 0.502476 -179.129 1 0 8.97753 -88.2009 0 0 1.31931e-05 -178.236 8.66915e-10 -89.402 0.0875647 91.7646 0.109456 -88.2285
61359.1 855.535 91.7238 0 0 0.445547 -0.859078 0 0 0.502484 -179.15 1 0 8.77133 -88.2409 0 0 1.31934e-05 -178.276 8.87325e-10 -89.4158 0.0855535 91.7238 0.106942 -88.2692
62802.9 835.883 91.684 0 0 0.445535 -0.839381 0 0 0.502492 -179.169 1 0 8.56985 -88.2799 0 0 1.31937e-05 -178.316 9.08215e-10 -89.4292 0.0835883 91.684 0.104485 -88.3089
64280.7 816.682 91.645 0 0 0.445524 -0.820132 0 0 0.502499 -179.189 1 0 8.37299 -88.318 0 0 1.31939e-05 -178.355 9.29597e-10 -89.4423 0.0816682 91.645 0.102085 -88.3477
65793.3 797.922 91.6069 0 0 0.445514 -0.801322 0 0 0.502507 -179.208 1 0 8.18065 -88.3553 0 0 1.31942e-05 -178.393 9.51481e-10 -89.4552 0.0797922 91.6069 0.0997402 -88.3856
67341.5 779.592 91.5697 0 0 0.445504 -0.782942 0 0 0.502513 -179.226 1 0 7.99272 -88.3916 0 0 1.31944e-05 -178.431 9.7388e-10 -89.4677 0.0779592 91.5697 0.0974489 -88.4226
68926.1 761.682 91.5333 0 0 0.445494 -0.76498 0 0 0.50252 -179.244 1 0 7.80911 -88.427 0 0 1.31946e-05 -178.467 9.96806e-10 -89.4799 0.0761682 91.5333 0.0952102 -88.4588
70548 744.183 91.4978 0 0 0.445485 -0.74743 0 0 0.502526 -179.262 1 0 7.6297 -88.4616 0 0 1.31948e-05 -178.503 1.02027e-09 -89.4919 0.0744183 91.4978 0.0930229 -88.4941
72208.1 727.086 91.4631 0 0 0.445477 -0.730279 0 0 0.502532 -179.279 1 0 7.45441 -88.4954 0 0 1.31951e-05 -178.537 1.04429e-09 -89.5036 0.0727086 91.4631 0.0908857 -88.5287
73907.2 710.38 91.4291 0 0 0.445468 -0.713521 0 0 0.502537 -179.296 1 0 7.28314 -88.5284 0 0 1.31952e-05 -178.571 1.06887e-09 -89.515 0.071038 91.4291 0.0887975 -88.5624
75646.3 694.059 91.396 0 0 0.445461 -0.697146 0 0 0.502543 -179.312 1 0 7.1158 -88.5605 0 0 1.31954e-05 -178.604 1.09403e-09 -89.5262 0.0694059 91.396 0.0867573 -88.5954
77426.4 678.111 91.3636 0 0 0.445453 -0.681144 0 0 0.502548 -179.329 1 0 6.9523 -88.5919 0 0 1.31956e-05 -178.637 1.11978e-09 -89.5371 0.0678111 91.3636 0.0847639 -88.6276
79248.3 662.53 91.3319 0 0 0.445446 -0.665509 0 0 0.502553 -179.344 1 0 6.79256 -88.6225 0 0 1.31958e-05 -178.668 1.14614e-09 -89.5478 0.066253 91.3319 0.0828163 -88.6591
81113.1 647.307 91.3009 0 0 0.445439 -0.650231 0 0 0.502557 -179.36 1 0 6.63648 -88.6524 0 0 1.3196e-05 -178.699 1.17312e-09 -89.5582 0.0647307 91.3009 0.0809133 -88.6898
83021.8 632.433 91.2707 0 0 0.445432 -0.635303 0 0 0.502562 -179.375 1 0 6.48398 -88.6816 0 0 1.31961e-05 -178.73 1.20073e-09 -89.5684 0.0632433 91.2707 0.0790541 -88.7198
84975.3 617.9 91.2411 0 0 0.445426 -0.620716 0 0 0.502566 -179.389 1 0 6.33499 -88.71 0 0 1.31963e-05 -178.759 1.22899e-09 -89.5783 0.06179 91.2411 0.0772375 -88.7492
86974.9 603.701 91.2122 0 0 0.44542 -0.606463 0 0 0.50257 -179.404 1 0 6.18941 -88.7377 0 0 1.31964e-05 -178.788 1.25792e-09 -89.5881 0.0603701 91.2122 0.0754626 -88.7778
89021.5 589.828 91.184 0 0 0.445414 -0.592536 0 0 0.502574 -179.418 1 0 6.04718 -88.7648 0 0 1.31965e-05 -178.816 1.28753e-09 -89.5976 0.0589828 91.184 0.0737285 -88.8058
91116.3 576.273 91.1564 0 0 0.445409 -0.578928 0 0 0.502578 -179.432 1 0 5.90822 -88.7912 0 0 1.31967e-05 -178.844 1.31783e-09 -89.6068 0.0576273 91.1564 0.0720342 -88.8332
93260.3 563.03 91.1294 0 0 0.445404 -0.565632 0 0 0.502581 -179.445 1 0 5.77244 -88.8169 0 0 1.31968e-05 -178.871 1.34885e-09 -89.6159 0.056303 91.1294 0.0703788 -88.8599
95454.8 550.091 91.103 0 0 0.445399 -0.55264 0 0 0.502584 -179.458 1 0 5.63978 -88.842 0 0 1.31969e-05 -178.897 1.3806e-09 -89.6248 0.0550091 91.103 0.0687614 -88.886
97701 537.449 91.0773 0 0 0.445394 -0.539945 0 0 0.502588 -179.471 1 0 5.51017 -88.8665 0 0 1.3197e-05 -178.923 1.41309e-09 -89.6334 0.0537449 91.0773 0.0671811 -88.9116
100000 525.097 91.0521 0 0 0.44539 -0.527542 0 0 0.502591 -179.484 1 0 5.38354 -88.8904 0 0 1.31971e-05 -178.948 1.44635e-09 -89.6419 0.0525097 91.0521 0.0656372 -88.9365
102353 513.029 91.0275 0 0 0.445385 -0.515422 0 0 0.502594 -179.496 1 0 5.25981 -88.9137 0 0 1.31972e-05 -178.973 1.48039e-09 -89.6502 0.0513029 91.0275 0.0641287 -88.9608
104762 501.238 91.0034 0 0 0.445381 -0.50358 0 0 0.502596 -179.508 1 0 5.13892 -88.9363 0 0 1.31973e-05 -178.997 1.51523e-09 -89.6582 0.0501238 91.0034 0.0626548 -88.9846
107227 489.718 90.9799 0 0 0.445377 -0.49201 0 0 0.502599 -179.52 1 0 5.02082 -88.9584 0 0 1.31974e-05 -179.021 1.55089e-09 -89.6661 0.0489718 90.9799 0.0612148 -89.0079
109750 478.463 90.9569 0 0 0.445374 -0.480705 0 0 0.502602 -179.531 1 0 4.90542 -88.98 0 0 1.31975e-05 -179.044 1.58739e-09 -89.6738 0.0478463 90.9569 0.0598079 -89.0306
112332 467.466 90.9344 0 0 0.44537 -0.469658 0 0 0.502604 -179.542 1 0 4.79268 -89.001 0 0 1.31976e-05 -179.066 1.62475e-09 -89.6814 0.0467466 90.9344 0.0584333 -89.0527
114976 456.722 90.9125 0 0 0.445367 -0.458865 0 0 0.502606 -179.553 1 0 4.68252 -89.0214 0 0 1.31977e-05 -179.088 1.66299e-09 -89.6887 0.0456722 90.9125 0.0570902 -89.0744
117681 446.224 90.891 0 0 0.445363 -0.44832 0 0 0.502609 -179.564 1 0 4.5749 -89.0413 0 0 1.31978e-05 -179.11 1.70213e-09 -89.6959 0.0446224 90.891 0.0557781 -89.0956
120450 435.968 90.87 0 0 0.44536 -0.438016 0 0 0.502611 -179.575 1 0 4.46974 -89.0607 0 0 1.31978e-05 -179.131 1.74218e-09 -89.703 0.0435968 90.87 0.054496 -89.1162
123285 425.948 90.8495 0 0 0.445357 -0.427948 0 0 0.502613 -179.585 1 0 4.36701 -89.0796 0 0 1.31979e-05 -179.151 1.78319e-09 -89.7098 0.0425948 90.8495 0.0532434 -89.1364
126186 416.157 90.8294 0 0 0.445354 -0.418112 0 0 0.502615 -179.595 1 0 4.26663 -89.098 0 0 1.3198e-05 -179.171 1.82515e-09 -89.7166 0.0416157 90.8294 0.0520196 -89.1562
129155 406.592 90.8098 0 0 0.445352 -0.408501 0 0 0.502616 -179.605 1 0 4.16856 -89.1159 0 0 1.3198e-05 -179.191 1.8681e-09 -89.7231 0.0406592 90.8098 0.050824 -89.1754
132194 397.246 90.7906 0 0 0.445349 -0.39911 0 0 0.502618 -179.614 1 0 4.07275 -89.1333 0 0 1.31981e-05 -179.21 1.91207e-09 -89.7295 0.0397246 90.7906 0.0496557 -89.1943
135305 388.115 90.7719 0 0 0.445347 -0.389934 0 0 0.50262 -179.624 1 0 3.97913 -89.1503 0 0 1.31982e-05 -179.229 1.95707e-09 -89.7358 0.0388115 90.7719 0.0485144 -89.2127
138489 379.194 90.7535 0 0 0.445344 -0.380969 0 0 0.502621 -179.633 1 0 3.88767 -89.1668 0 0 1.31982e-05 -179.247 2.00312e-09 -89.7419 0.0379194 90.7535 0.0473992 -89.2306
141747 370.478 90.7356 0 0 0.445342 -0.37221 0 0 0.502623 -179.642 1 0 3.79831 -89.1829 0 0 1.31983e-05 -179.265 2.05026e-09 -89.7479 0.0370478 90.7356 0.0463097 -89.2482
145083 361.962 90.7181 0 0 0.44534 -0.363652 0 0 0.502624 -179.651 1 0 3.711 -89.1985 0 0 1.31983e-05 -179.283 2.09851e-09 -89.7538 0.0361962 90.7181 0.0452452 -89.2653
148497 353.642 90.701 0 0 0.445338 -0.35529 0 0 0.502626 -179.659 1 0 3.6257 -89.2136 0 0 1.31984e-05 -179.3 2.1479e-09 -89.7595 0.0353642 90.701 0.0442052 -89.2821
151991 345.513 90.6842 0 0 0.445336 -0.34712 0 0 0.502627 -179.668 1 0 3.54235 -89.2284 0 0 1.31984e-05 -179.317 2.19844e-09 -89.7651 0.0345513 90.6842 0.0431891 -89.2984
155568 337.57 90.6678 0 0 0.445334 -0.339137 0 0 0.502628 -179.676 1 0 3.46093 -89.2427 0 0 1.31985e-05 -179.333 2.25018e-09 -89.7705 0.033757 90.6678 0.0421963 -89.3144
159228 329.811 90.6518 0 0 0.445332 -0.331337 0 0 0.50263 -179.684 1 0 3.38137 -89.2566 0 0 1.31985e-05 -179.349 2.30313e-09 -89.7759 0.0329811 90.6518 0.0412263 -89.33
162975 322.229 90.6361 0 0 0.445331 -0.323716 0 0 0.502631 -179.692 1 0 3.30364 -89.2702 0 0 1.31985e-05 -179.365 2.35733e-09 -89.7811 0.0322229 90.6361 0.0402787 -89.3453
166810 314.822 90.6208 0 0 0.445329 -0.316271 0 0 0.502632 -179.7 1 0 3.2277 -89.2833 0 0 1.31986e-05 -179.38 2.4128e-09 -89.7862 0.0314822 90.6208 0.0393528 -89.3602
170735 307.585 90.6058 0 0 0.445327 -0.308996 0 0 0.502633 -179.707 1 0 3.15351 -89.296 0 0 1.31986e-05 -179.395 2.46958e-09 -89.7911 0.0307585 90.6058 0.0384482 -89.3747
174753 300.515 90.5911 0 0 0.445326 -0.301887 0 0 0.502634 -179.715 1 0 3.08102 -89.3084 0 0 1.31987e-05 -179.41 2.5277e-09 -89.796 0.0300515 90.5911 0.0375643 -89.3889
178865 293.607 90.5768 0 0 0.445324 -0.294942 0 0 0.502635 -179.722 1 0 3.01019 -89.3204 0 0 1.31987e-05 -179.424 2.58718e-09 -89.8008 0.0293607 90.5768 0.0367008 -89.4028
183074 286.857 90.5627 0 0 0.445323 -0.288157 0 0 0.502636 -179.729 1 0 2.94099 -89.332 0 0 1.31987e-05 -179.438 2.64807e-09 -89.8054 0.0286857 90.5627 0.0358571 -89.4164
187382 280.263 90.549 0 0 0.445322 -0.281527 0 0 0.502637 -179.736 1 0 2.87339 -89.3432 0 0 1.31987e-05 -179.452 2.71038e-09 -89.81 0.0280263 90.549 0.0350329 -89.4296
191791 273.82 90.5356 0 0 0.445321 -0.275049 0 0 0.502637 -179.743 1 0 2.80733 -89.3541 0 0 1.31988e-05 -179.465 2.77416e-09 -89.8144 0.027382 90.5355 0.0342275 -89.4425
196304 267.526 90.5224 0 0 0.445319 -0.268719 0 0 0.502638 -179.75 1 0 2.7428 -89.3647 0 0 1.31988e-05 -179.479 2.83944e-09 -89.8187 0.0267526 90.5224 0.0334407 -89.4552
200923 261.376 90.5095 0 0 0.445318 -0.262535 0 0 0.502639 -179.756 1 0 2.67975 -89.3749 0 0 1.31988e-05 -179.491 2.90626e-09 -89.823 0.0261376 90.5095 0.032672 -89.4675
