f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
8.69749e+08 0.0131775 -90 0.000173617 180 0.00719098 17.9649 0.00147753 -1.82985 1 0 0.261423 -90.3628 0.445101 0.709271 0 0 0.00185978 -71.535 0.00319551 18.6791 0 0 0.297998 123.627 1 0 0.308824 -50.9311 0.00214724 141.559 0.00224998 -31.3798 0 0 0 0 0 0 9.72954e-07 90.7093 6.98512e-09 108.679 1.18636e-05 -93.0669 5.68354e-08 104.875 5.12578e-06 43.0361
8.90215e+08 0.0128745 -90 0.000165725 180 0.00689379 16.9868 0.00147321 -1.94885 1 0 0.256139 -91.7297 0.445156 0.724116 0 0 0.00174422 -73.8334 0.00306384 17.716 0 0 0.293637 122.938 1 0 0.304439 -51.5629 0.00202847 139.889 0.00212695 -32.8738 0 0 0 0 0 0 9.95971e-07 90.7241 6.8549e-09 107.716 1.21298e-05 -93.0617 5.56969e-08 103.931 5.13389e-06 42.9728
9.11163e+08 0.0125784 -90 0.000158191 180 0.00660644 16.0102 0.00146896 -2.05201 1 0 0.250859 -93.1031 0.445213 0.739227 0 0 0.00163429 -76.1355 0.00293653 16.7548 0 0 0.289277 122.251 1 0 0.300042 -52.1907 0.00191515 138.223 0.00200939 -34.3535 0 0 0 0 0 0 1.01954e-06 90.7392 6.72465e-09 106.755 1.2402e-05 -93.0556 5.45624e-08 102.991 5.14205e-06 42.9446
9.32603e+08 0.0122891 -90 0.000151 180 0.00632873 15.0356 0.0014648 -2.14028 1 0 0.245586 -94.483 0.445272 0.754601 0 0 0.00152982 -78.4405 0.00281348 15.7957 0 0 0.284923 121.566 1 0 0.295636 -52.8142 0.00180713 136.561 0.00189713 -35.8177 0 0 0 0 0 0 1.04367e-06 90.7546 6.59448e-09 105.796 1.26805e-05 -93.0486 5.34327e-08 102.056 5.15044e-06 42.9517
9.54548e+08 0.0120065 -90 0.000144136 180 0.00606046 14.0635 0.00146075 -2.21456 1 0 0.240325 -95.8691 0.445335 0.770234 0 0 0.00143062 -80.7479 0.00269461 14.8394 0 0 0.280576 120.884 1 0 0.291224 -53.4331 0.00170424 134.904 0.00179002 -37.2649 0 0 0 0 0 0 1.06838e-06 90.7702 6.46448e-09 104.839 1.29653e-05 -93.0408 5.23086e-08 101.125 5.1592e-06 42.9939
9.7701e+08 0.0117304 -90 0.000137584 180 0.00580143 13.0943 0.00145679 -2.27575 1 0 0.235079 -97.261 0.4454 0.786122 0 0 0.00133651 -83.0574 0.00257983 13.8862 0 0 0.27624 120.205 1 0 0.28681 -54.0472 0.0016063 133.252 0.00168792 -38.6935 0 0 0 0 0 0 1.09368e-06 90.7861 6.33476e-09 103.886 1.32567e-05 -93.0323 5.1191e-08 100.199 5.1685e-06 43.0713
1e+09 0.0114607 -90 0.000131329 180 0.00555146 12.1284 0.00145296 -2.32473 1 0 0.229853 -98.6586 0.445468 0.802261 0 0 0.00124733 -85.3683 0.00246906 12.9366 0 0 0.271917 119.528 1 0 0.282397 -54.6561 0.00151315 131.606 0.00159065 -40.1022 0 0 0 0 0 0 1.11958e-06 90.8023 6.20543e-09 102.937 1.35548e-05 -93.0229 5.00807e-08 99.2795 5.17851e-06 43.1836
1.02353e+09 0.0111971 -90 0.00012536 180 0.00531033 11.1663 0.00144924 -2.36234 1 0 0.22465 -100.062 0.445539 0.818645 0 0 0.00116288 -87.6803 0.00236221 11.991 0 0 0.267611 118.855 1 0 0.277988 -55.2596 0.00142462 129.967 0.00149807 -41.4893 0 0 0 0 0 0 1.14611e-06 90.8186 6.07658e-09 101.991 1.38597e-05 -93.0129 4.89784e-08 98.3657 5.18939e-06 43.3305
1.04762e+09 0.0109396 -90 0.000119661 180 0.00507786 10.2085 0.00144565 -2.38938 1 0 0.219475 -101.47 0.445613 0.835269 0 0 0.00108299 -89.9931 0.00225918 11.0499 0 0 0.263322 118.184 1 0 0.273585 -55.8575 0.00134055 128.334 0.00141001 -42.8532 0 0 0 0 0 0 1.17327e-06 90.8353 5.9483e-09 101.05 1.41716e-05 -93.0022 4.78849e-08 97.4582 5.20133e-06 43.5115
1.07227e+09 0.0106881 -90 0.000114222 180 0.00485383 9.25529 0.00144219 -2.40664 1 0 0.214331 -102.883 0.44569 0.852127 0 0 0.00100749 -92.3064 0.0021599 10.1136 0 0 0.259055 117.517 1 0 0.269193 -56.4495 0.00126077 126.709 0.00132632 -44.1921 0 0 0 0 0 0 1.20109e-06 90.8521 5.82071e-09 100.114 1.44907e-05 -92.9909 4.6801e-08 96.5576 5.21448e-06 43.7259
1.0975e+09 0.0104423 -90 0.00010903 180 0.00463805 8.30723 0.00143886 -2.41487 1 0 0.209221 -104.3 0.44577 0.869212 0 0 0.000936197 -94.6202 0.00206426 9.18272 0 0 0.25481 116.852 1 0 0.264814 -57.0355 0.00118511 125.092 0.00124685 -45.5043 0 0 0 0 0 0 1.22958e-06 90.8692 5.69388e-09 99.1827 1.48172e-05 -92.9791 4.57273e-08 95.6641 5.22903e-06 43.9731
1.12332e+09 0.0102022 -90 0.000104074 180 0.00443032 7.36472 0.00143567 -2.4148 1 0 0.204149 -105.722 0.445854 0.886517 0 0 0.000868942 -96.9344 0.00197219 8.25756 0 0 0.250591 116.191 1 0 0.260451 -57.6151 0.00111343 123.483 0.00117144 -46.788 0 0 0 0 0 0 1.25875e-06 90.8865 5.56792e-09 98.2576 1.51513e-05 -92.9666 4.46645e-08 94.7782 5.24513e-06 44.2521
1.14976e+09 0.00996758 -90 9.93428e-05 180 0.00423043 6.42819 0.00143261 -2.4071 1 0 0.199118 -107.148 0.445942 0.904034 0 0 0.000805556 -99.2491 0.00188358 7.33859 0 0 0.246399 115.533 1 0 0.256107 -58.1883 0.00104555 121.883 0.00109994 -48.0412 0 0 0 0 0 0 1.28862e-06 90.904 5.44291e-09 97.3386 1.5493e-05 -92.9537 4.36132e-08 93.9003 5.26297e-06 44.5619
1.17681e+09 0.00973838 -90 9.48271e-05 180 0.00403819 5.49807 0.00142969 -2.39243 1 0 0.194133 -108.579 0.446033 0.921755 0 0 0.00074587 -101.565 0.00179836 6.42623 0 0 0.242236 114.878 1 0 0.251784 -58.7548 0.00098132 120.292 0.00103219 -49.2619 0 0 0 0 0 0 1.31921e-06 90.9218 5.31893e-09 96.4262 1.58426e-05 -92.9404 4.25741e-08 93.0307 5.2827e-06 44.9014
1.2045e+09 0.00951445 -90 9.05166e-05 180 0.00385339 4.57479 0.0014269 -2.37141 1 0 0.189195 -110.012 0.446127 0.939669 0 0 0.000689721 -103.881 0.00171644 5.52089 0 0 0.238105 114.226 1 0 0.247486 -59.3145 0.000920591 118.71 0.000968046 -50.4479 0 0 0 0 0 0 1.35054e-06 90.9397 5.19608e-09 95.5209 1.62003e-05 -92.9266 4.15477e-08 92.1698 5.30449e-06 45.2694
1.23285e+09 0.00929568 -90 8.64022e-05 180 0.00367583 3.65878 0.00142425 -2.34462 1 0 0.184309 -111.45 0.446226 0.957768 0 0 0.000636949 -106.2 0.00163772 4.623 0 0 0.234007 113.578 1 0 0.243213 -59.8673 0.00086321 117.139 0.000907366 -51.5971 0 0 0 0 0 0 1.38262e-06 90.9578 5.07443e-09 94.623 1.65663e-05 -92.9124 4.05346e-08 91.3181 5.32851e-06 45.6644
1.26186e+09 0.00908193 -90 8.24747e-05 180 0.00350531 2.75045 0.00142174 -2.31261 1 0 0.179476 -112.89 0.446328 0.97604 0 0 0.000587396 -108.522 0.00156211 3.73296 0 0 0.229943 112.932 1 0 0.23897 -60.413 0.00080903 115.578 0.000850002 -52.707 0 0 0 0 0 0 1.41548e-06 90.976 4.95406e-09 93.733 1.69408e-05 -92.8979 3.95352e-08 90.4757 5.35489e-06 46.085
1.29155e+09 0.00887311 -90 7.87258e-05 180 0.00334163 1.85022 0.00141935 -2.27591 1 0 0.1747 -114.333 0.446435 0.994473 0 0 0.000540909 -110.848 0.00148953 2.85117 0 0 0.225916 112.29 1 0 0.234758 -60.9514 0.000757907 114.027 0.000795814 -53.7752 0 0 0 0 0 0 1.44913e-06 90.9945 4.83504e-09 92.8512 1.73239e-05 -92.8831 3.85501e-08 89.6432 5.3838e-06 46.5296
1.32194e+09 0.00866908 -90 7.51473e-05 180 0.00318459 0.958494 0.0014171 -2.23499 1 0 0.169984 -115.779 0.446545 1.01306 0 0 0.000497339 -113.179 0.00141989 1.97802 0 0 0.221926 111.651 1 0 0.230579 -61.4825 0.000709702 112.488 0.000744665 -54.799 0 0 0 0 0 0 1.4836e-06 91.0131 4.71744e-09 91.978 1.77159e-05 -92.868 3.75796e-08 88.8209 5.41538e-06 46.9965
1.35305e+09 0.00846975 -90 7.17315e-05 180 0.00303401 0.0756703 0.00141497 -2.19031 1 0 0.165329 -117.228 0.44666 1.03178 0 0 0.000456541 -115.519 0.0013531 1.11392 0 0 0.217976 111.015 1 0 0.226435 -62.0062 0.000664277 110.959 0.000696419 -55.7755 0 0 0 0 0 0 1.5189e-06 91.0318 4.60133e-09 91.1139 1.81169e-05 -92.8526 3.66243e-08 88.0091 5.44977e-06 47.484
1.38489e+09 0.008275 -90 6.8471e-05 180 0.00288967 -0.797856 0.00141296 -2.14229 1 0 0.160739 -118.679 0.446779 1.05062 0 0 0.000418374 -117.869 0.00128908 0.259227 0 0 0.214065 110.382 1 0 0.222329 -62.5224 0.0006215 109.443 0.000650946 -56.7018 0 0 0 0 0 0 1.55506e-06 91.0506 4.48678e-09 90.2592 1.85273e-05 -92.8371 3.56845e-08 87.2082 5.48709e-06 47.9903
1.41747e+09 0.00808474 -90 6.53587e-05 180 0.0027514 -1.6617 0.00141108 -2.09132 1 0 0.156215 -120.132 0.446903 1.06956 0 0 0.000382704 -120.232 0.00122774 -0.58568 0 0 0.210196 109.752 1 0 0.218262 -63.031 0.000581244 107.938 0.000608119 -57.5747 0 0 0 0 0 0 1.59209e-06 91.0696 4.37384e-09 89.4143 1.89471e-05 -92.8213 3.47605e-08 86.4185 5.52748e-06 48.5134
1.45083e+09 0.00789884 -90 6.23879e-05 180 0.00261899 -2.51549 0.00140931 -2.03778 1 0 0.151761 -121.587 0.447031 1.0886 0 0 0.000349397 -122.614 0.001169 -1.42044 0 0 0.20637 109.124 1 0 0.214235 -63.532 0.000543383 106.445 0.000567814 -58.3908 0 0 0 0 0 0 1.63002e-06 91.0886 4.26256e-09 88.5796 1.93767e-05 -92.8054 3.38527e-08 85.6404 5.57103e-06 49.0515
1.48497e+09 0.00771723 -90 5.95521e-05 180 0.00249226 -3.35886 0.00140766 -1.98199 1 0 0.147376 -123.043 0.447164 1.10771 0 0 0.000318328 -125.018 0.00111277 -2.24471 0 0 0.202587 108.5 1 0 0.210251 -64.0253 0.000507798 104.965 0.000529913 -59.1463 0 0 0 0 0 0 1.66888e-06 91.1077 4.15301e-09 87.7553 1.98162e-05 -92.7894 3.29614e-08 84.8741 5.61787e-06 49.6027
1.51991e+09 0.00753979 -90 5.68452e-05 180 0.00237103 -4.19145 0.00140611 -1.92428 1 0 0.143065 -124.501 0.447302 1.12688 0 0 0.000289376 -127.452 0.00105897 -3.05815 0 0 0.198848 107.878 1 0 0.20631 -64.5108 0.000474371 103.497 0.000494298 -59.8374 0 0 0 0 0 0 1.70867e-06 91.1269 4.04523e-09 86.9418 2.02659e-05 -92.7733 3.20868e-08 84.1201 5.6681e-06 50.1651
1.55568e+09 0.00736643 -90 5.42613e-05 180 0.0022551 -5.01293 0.00140467 -1.86492 1 0 0.138827 -125.961 0.447444 1.14609 0 0 0.000262422 -129.922 0.00100752 -3.86045 0 0 0.195155 107.259 1 0 0.202414 -64.9887 0.000442992 102.042 0.00046086 -60.4599 0 0 0 0 0 0 1.74944e-06 91.1461 3.93926e-09 86.1396 2.0726e-05 -92.757 3.12291e-08 83.3786 5.72179e-06 50.7367
1.59228e+09 0.00719706 -90 5.17949e-05 180 0.00214431 -5.82297 0.00140334 -1.80418 1 0 0.134665 -127.421 0.447592 1.16531 0 0 0.000237357 -132.44 0.000958344 -4.65128 0 0 0.191507 106.643 1 0 0.198565 -65.4588 0.000413551 100.6 0.000429491 -61.0093 0 0 0 0 0 0 1.79119e-06 91.1653 3.83514e-09 85.3487 2.11968e-05 -92.7407 3.03886e-08 82.6499 5.77904e-06 51.3158
1.62975e+09 0.00703158 -90 4.94407e-05 180 0.00203846 -6.62125 0.00140211 -1.7423 1 0 0.13058 -128.882 0.447744 1.18453 0 0 0.000214072 -135.016 0.000911354 -5.43037 0 0 0.187906 106.029 1 0 0.194763 -65.9211 0.000385946 99.1705 0.000400088 -61.4807 0 0 0 0 0 0 1.83397e-06 91.1845 3.73291e-09 84.5696 2.16784e-05 -92.7244 2.95655e-08 81.9343 5.83992e-06 51.9004
1.6681e+09 0.00686991 -90 4.71934e-05 180 0.00193739 -7.40748 0.00140097 -1.67952 1 0 0.126573 -130.344 0.447902 1.20372 0 0 0.000192468 -137.666 0.000866476 -6.19743 0 0 0.184352 105.418 1 0 0.19101 -66.3757 0.000360077 97.7544 0.000372553 -61.8691 0 0 0 0 0 0 1.87778e-06 91.2037 3.63261e-09 83.8026 2.21712e-05 -92.708 2.87598e-08 81.2321 5.90449e-06 52.4887
1.70735e+09 0.00671195 -90 4.50483e-05 180 0.00184092 -8.18139 0.00139992 -1.61603 1 0 0.122645 -131.806 0.448065 1.22287 0 0 0.000172448 -140.41 0.000823636 -6.95221 0 0 0.180845 104.809 1 0 0.187305 -66.8226 0.000335848 96.3517 0.00034679 -62.1688 0 0 0 0 0 0 1.92267e-06 91.2229 3.53426e-09 83.0478 2.26753e-05 -92.6916 2.79716e-08 80.5435 5.97281e-06 53.0792
1.74753e+09 0.00655763 -90 4.30007e-05 180 0.00174889 -8.9427 0.00139896 -1.55202 1 0 0.118798 -133.268 0.448233 1.24194 0 0 0.000153923 -143.272 0.000782757 -7.69448 0 0 0.177386 104.202 1 0 0.183651 -67.2618 0.000313168 94.9622 0.00032271 -62.374 0 0 0 0 0 0 1.96865e-06 91.2419 3.43788e-09 82.3055 2.31912e-05 -92.6751 2.72011e-08 79.8689 6.04493e-06 53.6701
1.78865e+09 0.00640686 -90 4.10462e-05 180 0.00166112 -9.69118 0.00139809 -1.48766 1 0 0.115032 -134.731 0.448406 1.26092 0 0 0.00013681 -146.284 0.000743768 -8.42401 0 0 0.173976 103.598 1 0 0.180048 -67.6933 0.000291948 93.5861 0.000300227 -62.4784 0 0 0 0 0 0 2.01575e-06 91.2609 3.34351e-09 81.576 2.37189e-05 -92.6587 2.64484e-08 79.2083 6.12089e-06 54.2599
1.83074e+09 0.00625955 -90 3.91805e-05 180 0.00157746 -10.4266 0.00139731 -1.42312 1 0 0.111348 -136.193 0.448585 1.27977 0 0 0.000121031 -149.489 0.000706595 -9.14062 0 0 0.170614 102.995 1 0 0.176495 -68.1173 0.000272106 92.2233 0.000279259 -62.4753 0 0 0 0 0 0 2.06401e-06 91.2798 3.25115e-09 80.8594 2.42588e-05 -92.6423 2.57134e-08 78.5622 6.20073e-06 54.8472
1.87382e+09 0.00611564 -90 3.73996e-05 180 0.00149775 -11.1488 0.0013966 -1.35854 1 0 0.107745 -137.656 0.448769 1.29848 0 0 0.000106517 -152.94 0.00067117 -9.84414 0 0 0.167301 102.395 1 0 0.172995 -68.5337 0.000253562 90.8738 0.000259729 -62.3579 0 0 0 0 0 0 2.11344e-06 91.2985 3.16082e-09 80.1559 2.48112e-05 -92.6259 2.49962e-08 77.9305 6.28448e-06 55.4306
1.91791e+09 0.00597503 -90 3.56997e-05 180 0.00142183 -11.8576 0.00139597 -1.29405 1 0 0.104226 -139.118 0.448959 1.31701 0 0 9.32076e-05 -156.713 0.000637423 -10.5344 0 0 0.164037 101.796 1 0 0.169547 -68.9426 0.000236239 89.5376 0.000241563 -62.1188 0 0 0 0 0 0 2.16409e-06 91.317 3.07253e-09 79.4656 2.53764e-05 -92.6095 2.42967e-08 77.3136 6.37215e-06 56.0089
1.96304e+09 0.00583765 -90 3.4077e-05 180 0.00134956 -12.5528 0.00139541 -1.22977 1 0 0.100789 -140.579 0.449154 1.33533 0 0 8.10544e-05 -160.906 0.000605288 -11.2113 0 0 0.160822 101.2 1 0 0.166151 -69.344 0.000220064 88.2145 0.000224692 -61.7506 0 0 0 0 0 0 2.21597e-06 91.3353 2.98628e-09 78.7887 2.59546e-05 -92.5931 2.36149e-08 76.7117 6.46376e-06 56.5809
2.00923e+09 0.00570343 -90 3.25281e-05 180 0.00128078 -13.2343 0.00139492 -1.16582 1 0 0.0974348 -142.04 0.449355 1.35342 0 0 7.00217e-05 -165.653 0.0005747 -11.8748 0 0 0.157657 100.604 1 0 0.162808 -69.7381 0.000204969 86.9044 0.00020905 -61.2456 0 0 0 0 0 0 2.26913e-06 91.3534 2.90209e-09 78.1252 2.65461e-05 -92.5767 2.29508e-08 76.1247 6.55934e-06 57.1457
2.05651e+09 0.0055723 -90 3.10496e-05 180 0.00121535 -13.902 0.0013945 -1.10229 1 0 0.0941639 -143.501 0.449561 1.37125 0 0 6.00933e-05 -171.14 0.000545595 -12.5248 0 0 0.15454 100.011 1 0 0.159518 -70.125 0.000190888 85.6071 0.000194576 -60.5963 0 0 0 0 0 0 2.32359e-06 91.3713 2.81995e-09 77.4752 2.71512e-05 -92.5604 2.23042e-08 75.5529 6.65887e-06 57.7024
2.1049e+09 0.00544419 -90 2.96383e-05 180 0.00115313 -14.5559 0.00139415 -1.0393 1 0 0.0909758 -144.96 0.449772 1.38879 0 0 5.12787e-05 -177.613 0.000517911 -13.1612 0 0 0.151473 99.4188 1 0 0.156281 -70.5047 0.000177759 84.3225 0.000181211 -59.7955 0 0 0 0 0 0 2.37939e-06 91.3888 2.73986e-09 76.8388 2.77703e-05 -92.544 2.1675e-08 74.9963 6.76236e-06 58.2501
2.15443e+09 0.00531902 -90 2.82912e-05 180 0.00109399 -15.196 0.00139386 -0.976912 1 0 0.0878703 -146.419 0.449989 1.406 0 0 4.36229e-05 174.609 0.000491589 -13.784 0 0 0.148456 98.8282 1 0 0.153098 -70.8773 0.000165523 83.0503 0.0001689 -58.8363 0 0 0 0 0 0 2.43655e-06 91.406 2.6618e-09 76.216 2.84037e-05 -92.5277 2.10632e-08 74.455 6.86982e-06 58.7882
2.20513e+09 0.00519673 -90 2.70053e-05 180 0.00103779 -15.8221 0.00139363 -0.915223 1 0 0.0848471 -147.877 0.450212 1.42286 0 0 3.72162e-05 165.164 0.000466571 -14.3933 0 0 0.145488 98.2388 1 0 0.149967 -71.2429 0.000154124 81.7902 0.000157594 -57.7131 0 0 0 0 0 0 2.49512e-06 91.4229 2.58578e-09 75.6067 2.90516e-05 -92.5114 2.04685e-08 73.9291 6.98124e-06 59.3162
2.25702e+09 0.00507725 -90 2.57778e-05 180 0.00098441 -16.4343 0.00139346 -0.854304 1 0 0.0819056 -149.334 0.45044 1.43934 0 0 3.21958e-05 153.76 0.000442798 -14.9892 0 0 0.142569 97.6506 1 0 0.146889 -71.6016 0.000143508 80.5419 0.000147242 -56.4214 0 0 0 0 0 0 2.55512e-06 91.4393 2.51178e-09 75.0108 2.97145e-05 -92.4951 1.98908e-08 73.4186 7.09661e-06 59.8335
2.31013e+09 0.00496052 -90 2.46061e-05 180 0.000933719 -17.0328 0.00139334 -0.794224 1 0 0.0790453 -150.789 0.450673 1.4554 0 0 2.87158e-05 140.444 0.000420217 -15.5716 0 0 0.139699 97.0634 1 0 0.143864 -71.9535 0.000133626 79.305 0.000137798 -54.9585 0 0 0 0 0 0 2.6166e-06 91.4554 2.43978e-09 74.4284 3.03926e-05 -92.4788 1.933e-08 72.9234 7.21592e-06 60.3397
2.36449e+09 0.00484647 -90 2.34877e-05 180 0.000885599 -17.6176 0.00139328 -0.735049 1 0 0.0762656 -152.244 0.450911 1.471 0 0 2.68621e-05 125.924 0.000398775 -16.1408 0 0 0.136878 96.4773 1 0 0.140891 -72.2988 0.000124431 78.0791 0.000129219 -53.3245 0 0 0 0 0 0 2.67959e-06 91.471 2.36977e-09 73.8592 3.10863e-05 -92.4624 1.87857e-08 72.4435 7.33917e-06 60.8348
2.42013e+09 0.00473504 -90 2.24201e-05 180 0.000839933 -18.1887 0.00139327 -0.676839 1 0 0.0735656 -153.698 0.451155 1.48613 0 0 2.65431e-05 111.516 0.00037842 -16.6969 0 0 0.134105 95.892 1 0 0.13797 -72.6375 0.000115878 76.8637 0.000121462 -51.5222 0 0 0 0 0 0 2.74413e-06 91.4861 2.30172e-09 73.3031 3.1796e-05 -92.446 1.82579e-08 71.979 7.46635e-06 61.3183
2.47708e+09 0.00462618 -90 2.14011e-05 180 0.00079661 -18.7465 0.00139331 -0.61965 1 0 0.0709446 -155.15 0.451404 1.50075 0 0 2.74669e-05 98.4939 0.000359103 -17.2401 0 0 0.131381 95.3074 1 0 0.135102 -72.9698 0.000107924 75.6585 0.000114486 -49.5581 0 0 0 0 0 0 2.81025e-06 91.5007 2.23562e-09 72.7599 3.2522e-05 -92.4296 1.77462e-08 71.5295 7.59744e-06 61.7902
2.53536e+09 0.00451982 -90 2.04284e-05 180 0.000755521 -19.291 0.0013934 -0.563535 1 0 0.0684015 -156.602 0.451657 1.51482 0 0 2.92495e-05 87.4863 0.000340774 -17.7706 0 0 0.128706 94.7236 1 0 0.132285 -73.2957 0.00010053 74.4627 0.00010825 -47.4427 0 0 0 0 0 0 2.87799e-06 91.5148 2.17144e-09 72.2294 3.32647e-05 -92.4132 1.72504e-08 71.0951 7.73245e-06 62.2506
2.59502e+09 0.0044159 -90 1.94998e-05 180 0.00071656 -19.8224 0.00139353 -0.508542 1 0 0.0659355 -158.052 0.451916 1.52833 0 0 3.15422e-05 78.4876 0.000323389 -18.2887 0 0 0.126078 94.1402 1 0 0.129519 -73.6155 9.36597e-05 73.276 0.000102713 -45.1911 0 0 0 0 0 0 2.9474e-06 91.5283 2.10915e-09 71.7113 3.40245e-05 -92.3967 1.67703e-08 70.6756 7.87135e-06 62.6994
2.65609e+09 0.00431438 -90 1.86135e-05 180 0.000679628 -20.3412 0.00139371 -0.454716 1 0 0.0635453 -159.501 0.452179 1.54122 0 0 3.40885e-05 71.1883 0.000306903 -18.7947 0 0 0.123499 93.5574 1 0 0.126803 -73.9291 8.72767e-05 72.0977 9.78333e-05 -42.8222 0 0 0 0 0 0 3.01851e-06 91.5412 2.04872e-09 71.2053 3.48018e-05 -92.3801 1.63055e-08 70.2709 8.01414e-06 63.1367
2.71859e+09 0.00421519 -90 1.77675e-05 180 0.000644626 -20.8474 0.00139393 -0.402098 1 0 0.0612299 -160.949 0.452446 1.55349 0 0 3.67196e-05 65.2264 0.000291272 -19.2888 0 0 0.120966 92.9748 1 0 0.124138 -74.2368 8.13484e-05 70.9272 9.35694e-05 -40.3594 0 0 0 0 0 0 3.09136e-06 91.5535 1.99013e-09 70.7112 3.55969e-05 -92.3634 1.58559e-08 69.8806 8.16083e-06 63.5626
2.78256e+09 0.00411828 -90 1.69599e-05 180 0.00061146 -21.3416 0.00139418 -0.350728 1 0 0.0589881 -162.397 0.452718 1.5651 0 0 3.93312e-05 60.2901 0.000276455 -19.7714 0 0 0.118481 92.3925 1 0 0.121523 -74.5386 7.58438e-05 69.7638 8.98781e-05 -37.8288 0 0 0 0 0 0 3.16601e-06 91.5651 1.93334e-09 70.2286 3.64104e-05 -92.3466 1.54211e-08 69.5047 8.31139e-06 63.9775
2.84804e+09 0.00402359 -90 1.61891e-05 180 0.000580042 -21.8239 0.00139448 -0.300641 1 0 0.0568185 -163.843 0.452994 1.57601 0 0 4.18613e-05 56.1385 0.000262412 -20.243 0 0 0.116043 91.8103 1 0 0.118957 -74.8348 7.07339e-05 68.6068 8.67155e-05 -35.259 0 0 0 0 0 0 3.24248e-06 91.576 1.87832e-09 69.757 3.72425e-05 -92.3297 1.50008e-08 69.1428 8.46584e-06 64.3815
2.91505e+09 0.00393109 -90 1.54532e-05 180 0.000550284 -22.2949 0.00139481 -0.25187 1 0 0.0547198 -165.289 0.453274 1.58622 0 0 4.42753e-05 52.5925 0.000249106 -20.7039 0 0 0.113651 91.228 1 0 0.116439 -75.1253 6.59915e-05 67.4557 8.40369e-05 -32.6795 0 0 0 0 0 0 3.32083e-06 91.5862 1.82503e-09 69.2961 3.80938e-05 -92.3127 1.45948e-08 68.7946 8.62418e-06 64.7749
2.98365e+09 0.00384071 -90 1.47508e-05 180 0.000522103 -22.7549 0.00139518 -0.204444 1 0 0.0526908 -166.734 0.453557 1.59568 0 0 4.6555e-05 49.5201 0.0002365 -21.1545 0 0 0.111306 90.6457 1 0 0.113969 -75.4103 6.1591e-05 66.3095 8.17973e-05 -30.119 0 0 0 0 0 0 3.4011e-06 91.5957 1.77344e-09 68.8455 3.89646e-05 -92.2955 1.42026e-08 68.4599 8.78641e-06 65.1581
3.05386e+09 0.00375241 -90 1.40804e-05 180 0.00049542 -23.2043 0.00139557 -0.158391 1 0 0.0507299 -168.179 0.453844 1.60438 0 0 4.86928e-05 46.8241 0.000224557 -21.5954 0 0 0.109006 90.0631 1 0 0.111547 -75.69 5.75086e-05 65.1677 7.99523e-05 -27.6047 0 0 0 0 0 0 3.48333e-06 91.6044 1.72352e-09 68.4046 3.98555e-05 -92.2782 1.38241e-08 68.1383 8.95255e-06 65.5314
3.12572e+09 0.00366614 -90 1.34404e-05 180 0.000470159 -23.6436 0.001396 -0.113734 1 0 0.0488358 -169.623 0.454134 1.61229 0 0 5.06878e-05 44.4316 0.000213246 -22.0271 0 0 0.106751 89.4802 1 0 0.109172 -75.9644 5.37219e-05 64.0295 7.84582e-05 -25.1606 0 0 0 0 0 0 3.56758e-06 91.6123 1.67521e-09 67.9729 4.0767e-05 -92.2607 1.34588e-08 67.8295 9.1226e-06 65.8951
3.19927e+09 0.00358185 -90 1.28295e-05 180 0.000446246 -24.0734 0.00139646 -0.0704937 1 0 0.047007 -171.066 0.454427 1.61941 0 0 5.25428e-05 42.2879 0.000202533 -22.4499 0 0 0.104542 88.8967 1 0 0.106842 -76.2338 5.021e-05 62.8942 7.72732e-05 -22.807 0 0 0 0 0 0 3.65388e-06 91.6194 1.6285e-09 67.5501 4.16994e-05 -92.2431 1.31064e-08 67.5332 9.29659e-06 66.2496
3.27455e+09 0.0034995 -90 1.22464e-05 180 0.000423613 -24.4942 0.00139695 -0.0286892 1 0 0.045242 -172.51 0.454722 1.62569 0 0 5.42633e-05 40.3507 0.000192388 -22.8646 0 0 0.102377 88.3127 1 0 0.104559 -76.4981 4.69536e-05 61.761 7.63574e-05 -20.56 0 0 0 0 0 0 3.74229e-06 91.6257 1.58332e-09 67.1354 4.26533e-05 -92.2252 1.27667e-08 67.2488 9.47453e-06 66.5955
3.3516e+09 0.00341905 -90 1.16898e-05 180 0.000402192 -24.9064 0.00139746 0.0116644 1 0 0.0435393 -173.954 0.45502 1.63114 0 0 5.58559e-05 38.5874 0.000182782 -23.2715 0 0 0.100256 87.728 1 0 0.10232 -76.7575 4.39343e-05 60.6294 7.5674e-05 -18.4314 0 0 0 0 0 0 3.83286e-06 91.6311 1.53966e-09 66.7285 4.36292e-05 -92.2072 1.24393e-08 66.9762 9.65647e-06 66.933
