t 1 2 3 4 5 6 7 8 jL0100 jV0400 jV0600 jV0700 jV0800 
2.205e-05 0.209315 3.83122 1.01615 1.5 3.63214 2.5309 2.5 5 -6.6332e-05 2.03491e-09 -4.13721e-09 2.35924e-09 -2.74103e-05
2.206e-05 0.250578 3.87251 1.01894 1.5 3.62934 2.53681 2.5 5 -6.48872e-05 -1.81203e-09 1.31533e-09 2.83823e-09 -2.78271e-05
2.207e-05 0.290854 3.91281 1.02168 1.5 3.62663 2.54258 2.5 5 -6.31863e-05 2.03109e-09 -4.05195e-09 2.24802e-09 -2.82271e-05
2.208e-05 0.329982 3.95197 1.02436 1.5 3.62402 2.54818 2.5 5 -6.12359e-05 -1.81685e-09 1.41013e-09 2.7058e-09 -2.86208e-05
2.209e-05 0.367807 3.98983 1.02696 1.5 3.62152 2.55358 2.5 5 -5.90437e-05 2.02528e-09 -3.94811e-09 2.09477e-09 -2.89946e-05
2.21e-05 0.40418 4.02624 1.02948 1.5 3.61913 2.55878 2.5 5 -5.66184e-05 -1.82363e-09 1.52247e-09 2.53224e-09 -2.93591e-05
2.211e-05 0.438957 4.06106 1.03191 1.5 3.61687 2.56374 2.5 5 -5.39696e-05 2.01753e-09 -3.82781e-09 1.90149e-09 -2.97007e-05
2.212e-05 0.472 4.09415 1.03422 1.5 3.61474 2.56845 2.5 5 -5.11078e-05 -1.83233e-09 1.65018e-09 2.31993e-09 -3.00303e-05
2.213e-05 0.503179 4.12538 1.03642 1.5 3.61274 2.5729 2.5 5 -4.80442e-05 2.00793e-09 -3.69325e-09 1.67096e-09 -3.03345e-05
2.214e-05 0.53237 4.15462 1.03848 1.5 3.61089 2.57705 2.5 5 -4.47909e-05 -1.8428e-09 1.79105e-09 2.07207e-09 -3.06244e-05
2.215e-05 0.559458 4.18177 1.0404 1.5 3.60918 2.5809 2.5 5 -4.13608e-05 1.99662e-09 -3.54662e-09 1.40676e-09 -3.08868e-05
2.216e-05 0.584335 4.2067 1.04218 1.5 3.60762 2.58443 2.5 5 -3.77675e-05 -1.8549e-09 1.94288e-09 1.79262e-09 -3.11328e-05
2.217e-05 0.606904 4.22933 1.04379 1.5 3.60622 2.58763 2.5 5 -3.40251e-05 1.98379e-09 -3.39012e-09 1.11322e-09 -3.13495e-05
2.218e-05 0.627076 4.24956 1.04523 1.5 3.60497 2.59048 2.5 5 -3.01484e-05 -1.8684e-09 2.10354e-09 1.48622e-09 -3.15483e-05
2.219e-05 0.64477 4.26732 1.04649 1.5 3.60388 2.59298 2.5 5 -2.61528e-05 1.96968e-09 -3.22584e-09 7.95292e-10 -3.17163e-05
2.22e-05 0.659918 4.28253 1.04758 1.5 3.60296 2.59511 2.5 5 -2.2054e-05 -1.88305e-09 2.27093e-09 1.15815e-09 -3.18651e-05
2.221e-05 0.672459 4.29514 1.04847 1.5 3.60219 2.59686 2.5 5 -1.78682e-05 1.95458e-09 -3.05582e-09 4.58515e-10 -3.19822e-05
2.222e-05 0.682346 4.3051 1.04917 1.5 3.6016 2.59823 2.5 5 -1.3612e-05 -1.89853e-09 2.44308e-09 8.14164e-10 -3.20792e-05
2.223e-05 0.689538 4.31236 1.04968 1.5 3.60117 2.59921 2.5 5 -9.30211e-06 1.93879e-09 -2.88202e-09 1.08854e-10 -3.21437e-05
2.224e-05 0.694008 4.3169 1.04998 1.5 3.60091 2.5998 2.5 5 -4.95558e-06 -1.91454e-09 2.61805e-09 4.60398e-10 -3.21877e-05
2.225e-05 0.695738 4.3187 1.05008 1.5 3.60082 2.6 2.5 5 -5.89564e-07 1.92265e-09 -2.70636e-09 -2.47424e-10 -3.21989e-05
2.226e-05 0.694723 4.31775 1.04998 1.5 3.6009 2.5998 2.5 5 3.7787e-06 -1.93072e-09 2.79395e-09 1.03215e-10 -3.21893e-05
2.227e-05 0.690967 4.31406 1.04968 1.5 3.60114 2.59921 2.5 5 8.13197e-06 1.90652e-09 -2.53069e-09 -6.03902e-10 -3.21469e-05
2.228e-05 0.684485 4.30765 1.04917 1.5 3.60156 2.59823 2.5 5 1.24531e-05 -1.94672e-09 2.96891e-09 -2.50953e-10 -3.20839e-05
2.229e-05 0.675303 4.29854 1.04847 1.5 3.60214 2.59686 2.5 5 1.6725e-05 1.89073e-09 -2.3569e-09 -9.5417e-10 -3.19884e-05
2.23e-05 0.663458 4.28676 1.04758 1.5 3.60289 2.59511 2.5 5 2.09308e-05 -1.96221e-09 3.14106e-09 -5.95756e-10 -3.18729e-05
2.231e-05 0.648996 4.27236 1.0465 1.5 3.6038 2.59298 2.5 5 2.5054e-05 1.87562e-09 -2.18688e-09 -1.29198e-09 -3.17255e-05
2.232e-05 0.631975 4.2554 1.04523 1.5 3.60487 2.59048 2.5 5 2.90783e-05 -1.97686e-09 3.30846e-09 -9.2508e-10 -3.1559e-05
2.233e-05 0.612462 4.23595 1.04379 1.5 3.60611 2.58763 2.5 5 3.29878e-05 1.86151e-09 -2.02259e-09 -1.61138e-09 -3.13617e-05
2.234e-05 0.590535 4.21409 1.04218 1.5 3.6075 2.58443 2.5 5 3.67671e-05 -1.99036e-09 3.46912e-09 -1.23319e-09 -3.11464e-05
2.235e-05 0.56628 4.18989 1.04041 1.5 3.60904 2.5809 2.5 5 4.04014e-05 1.84868e-09 -1.86608e-09 -1.90688e-09 -3.09018e-05
2.236e-05 0.539792 4.16346 1.03849 1.5 3.61074 2.57705 2.5 5 4.38762e-05 -2.00246e-09 3.62095e-09 -1.51484e-09 -3.06407e-05
2.237e-05 0.511176 4.13489 1.03642 1.5 3.61258 2.5729 2.5 5 4.71779e-05 1.83737e-09 -1.71945e-09 -2.17352e-09 -3.03521e-05
2.238e-05 0.480544 4.10431 1.03423 1.5 3.61456 2.56845 2.5 5 5.02935e-05 -2.01294e-09 3.76183e-09 -1.7654e-09 -3.00491e-05
2.239e-05 0.448018 4.07183 1.03191 1.5 3.61668 2.56374 2.5 5 5.32106e-05 1.82776e-09 -1.58488e-09 -2.40701e-09 -2.97206e-05
2.24e-05 0.413725 4.03758 1.02949 1.5 3.61893 2.55878 2.5 5 5.59179e-05 -2.02163e-09 3.88955e-09 -1.9809e-09 -2.93801e-05
2.241e-05 0.3778 4.00169 1.02697 1.5 3.62131 2.55358 2.5 5 5.84045e-05 1.82001e-09 -1.46457e-09 -2.60374e-09 -2.90166e-05
2.242e-05 0.340385 3.96431 1.02437 1.5 3.6238 2.54818 2.5 5 6.06608e-05 -2.02842e-09 4.00191e-09 -2.15815e-09 -2.86438e-05
2.243e-05 0.301626 3.92559 1.02169 1.5 3.6264 2.54258 2.5 5 6.26777e-05 1.8142e-09 -1.3607e-09 -2.76088e-09 -2.8251e-05
2.244e-05 0.261677 3.88567 1.01895 1.5 3.6291 2.53681 2.5 5 6.44474e-05 -2.03324e-09 4.09674e-09 -2.29468e-09 -2.78518e-05
2.245e-05 0.220694 3.84471 1.01616 1.5 3.6319 2.5309 2.5 5 6.59628e-05 1.81038e-09 -1.27542e-09 -2.87639e-09 -2.74357e-05
2.246e-05 0.178839 3.80287 1.01334 1.5 3.63477 2.52487 2.5 5 6.72179e-05 -2.03607e-09 4.17199e-09 -2.38885e-09 -2.70166e-05
2.247e-05 0.136277 3.76033 1.0105 1.5 3.63772 2.51874 2.5 5 6.82079e-05 1.80853e-09 -1.21069e-09 -2.94901e-09 -2.65839e-05
2.248e-05 0.0931748 3.71723 1.00764 1.5 3.64073 2.51253 2.5 5 6.89288e-05 -2.03695e-09 4.22575e-09 -2.43979e-09 -2.61518e-05
2.249e-05 0.0497033 3.67377 1.00479 1.5 3.6438 2.50628 2.5 5 6.93776e-05 1.80861e-09 -1.16831e-09 -2.97824e-09 -2.57097e-05
2.25e-05 0.00603348 3.6301 1.00195 1.5 3.6469 2.5 2.5 5 6.95527e-05 -2.03593e-09 4.25638e-09 -2.44738e-09 -2.52717e-05
2.251e-05 -0.0376624 3.5864 0.99913 1.5 3.65003 2.49372 2.5 5 6.94534e-05 1.81053e-09 -1.14977e-09 -2.96433e-09 -2.48275e-05
2.252e-05 -0.0812119 3.54285 0.996347 1.5 3.65317 2.48747 2.5 5 6.90799e-05 -2.03313e-09 4.26254e-09 -2.41222e-09 -2.4391e-05
2.253e-05 -0.124443 3.49961 0.993611 1.5 3.65632 2.48126 2.5 5 6.84338e-05 1.81418e-09 -1.15621e-09 -2.90824e-09 -2.3952e-05
2.254e-05 -0.167185 3.45685 0.990929 1.5 3.65946 2.47513 2.5 5 6.75176e-05 -2.02868e-09 4.2433e-09 -2.3356e-09 -2.35243e-05
2.255e-05 -0.209269 3.41475 0.988313 1.5 3.66257 2.4691 2.5 5 6.6335e-05 1.8194e-09 -1.18837e-09 -2.81156e-09 -2.30978e-05
2.256e-05 -0.25053 3.37346 0.985772 1.5 3.66564 2.46319 2.5 5 6.48905e-05 -2.02273e-09 4.19817e-09 -2.2194e-09 -2.26861e-05
2.257e-05 -0.290802 3.33316 0.983313 1.5 3.66867 2.45742 2.5 5 6.31898e-05 1.82604e-09 -1.24648e-09 -2.67646e-09 -2.2279e-05
2.258e-05 -0.329928 3.294 0.980946 1.5 3.67162 2.45182 2.5 5 6.12398e-05 -2.01544e-09 4.12716e-09 -2.06606e-09 -2.18901e-05
2.259e-05 -0.367753 3.25614 0.978677 1.5 3.6745 2.44642 2.5 5 5.90479e-05 1.83393e-09 -1.33026e-09 -2.5056e-09 -2.15089e-05
2.26e-05 -0.404127 3.21973 0.976513 1.5 3.67728 2.44122 2.5 5 5.6623e-05 -2.00699e-09 4.03082e-09 -1.87847e-09 -2.11491e-05
2.261e-05 -0.438905 3.18491 0.974462 1.5 3.67996 2.43626 2.5 5 5.39745e-05 1.84289e-09 -1.43885e-09 -2.30211e-09 -2.07998e-05
2.262e-05 -0.471952 3.15182 0.972529 1.5 3.68252 2.43155 2.5 5 5.1113e-05 -1.99756e-09 3.91032e-09 -1.65994e-09 -2.04747e-05
2.263e-05 -0.503135 3.12059 0.970719 1.5 3.68495 2.4271 2.5 5 4.80497e-05 1.85276e-09 -1.57084e-09 -2.06944e-09 -2.01627e-05
2.264e-05 -0.532331 3.09134 0.969037 1.5 3.68724 2.42295 2.5 5 4.47967e-05 -1.9873e-09 3.76735e-09 -1.41407e-09 -1.98772e-05
2.265e-05 -0.559426 3.06419 0.967488 1.5 3.68936 2.4191 2.5 5 4.13668e-05 1.86337e-09 -1.72421e-09 -1.81134e-09 -1.96072e-05
2.266e-05 -0.584311 3.03924 0.966075 1.5 3.69133 2.41557 2.5 5 3.77737e-05 -1.97638e-09 3.60422e-09 -1.14473e-09 -1.93656e-05
2.267e-05 -0.606889 3.01661 0.964802 1.5 3.69311 2.41237 2.5 5 3.40314e-05 1.87456e-09 -1.8964e-09 -1.53177e-09 -1.91413e-05
2.268e-05 -0.62707 2.99636 0.963673 1.5 3.69471 2.40952 2.5 5 3.01548e-05 -1.96495e-09 3.42374e-09 -8.5596e-10 -1.89472e-05
2.269e-05 -0.644775 2.97859 0.962688 1.5 3.69612 2.40702 2.5 5 2.61592e-05 1.88621e-09 -2.08434e-09 -1.23484e-09 -1.87718e-05
2.27e-05 -0.659934 2.96337 0.961852 1.5 3.69733 2.40489 2.5 5 2.20603e-05 -1.95312e-09 3.22923e-09 -5.51924e-10 -1.86279e-05
2.271e-05 -0.672488 2.95075 0.961165 1.5 3.69832 2.40314 2.5 5 1.78744e-05 1.89817e-09 -2.28451e-09 -9.24765e-10 -1.85037e-05
2.272e-05 -0.682386 2.94078 0.960629 1.5 3.69911 2.40177 2.5 5 1.36179e-05 -1.94104e-09 3.02437e-09 -2.36878e-10 -1.84119e-05
2.273e-05 -0.689591 2.93351 0.960246 1.5 3.69967 2.40079 2.5 5 9.30776e-06 1.91035e-09 -2.49304e-09 -6.05824e-10 -1.83407e-05
2.274e-05 -0.694074 2.92896 0.960015 1.5 3.70002 2.4002 2.5 5 4.96085e-06 -1.9288e-09 2.81319e-09 8.488e-11 -1.83023e-05
2.275e-05 -0.695817 2.92715 0.959938 1.5 3.70014 2.4 2.5 5 5.94382e-07 1.92263e-09 -2.70582e-09 -2.82329e-10 -1.82848e-05
2.276e-05 -0.694814 2.92808 0.960014 1.5 3.70004 2.4002 2.5 5 -3.77441e-06 -1.91651e-09 2.59987e-09 4.09029e-10 -1.83004e-05
2.277e-05 -0.69107 2.93175 0.960244 1.5 3.69972 2.40079 2.5 5 -8.12829e-06 1.93491e-09 -2.91862e-09 4.13941e-11 -1.83369e-05
2.278e-05 -0.684599 2.93816 0.960627 1.5 3.69917 2.40177 2.5 5 -1.24501e-05 -1.90427e-09 2.38866e-09 7.31247e-10 -1.84063e-05
2.279e-05 -0.675427 2.94726 0.961163 1.5 3.69841 2.40314 2.5 5 -1.67227e-05 1.94708e-09 -3.12719e-09 3.61027e-10 -1.84963e-05
2.28e-05 -0.663591 2.95903 0.961849 1.5 3.69743 2.40489 2.5 5 -2.09294e-05 -1.89218e-09 2.18376e-09 1.04722e-09 -1.86186e-05
2.281e-05 -0.649137 2.97342 0.962685 1.5 3.69625 2.40702 2.5 5 -2.50534e-05 1.95905e-09 -3.32741e-09 6.7227e-10 -1.87608e-05
2.282e-05 -0.632123 2.99037 0.963669 1.5 3.69486 2.40952 2.5 5 -2.90786e-05 -1.88036e-09 1.98918e-09 1.35267e-09 -1.89345e-05
2.283e-05 -0.612616 3.00981 0.964798 1.5 3.69328 2.41237 2.5 5 -3.29891e-05 1.9707e-09 -3.51542e-09 9.7086e-10 -1.9127e-05
2.284e-05 -0.590693 3.03168 0.96607 1.5 3.69151 2.41557 2.5 5 -3.67694e-05 -1.86892e-09 1.80863e-09 1.64335e-09 -1.93497e-05
2.285e-05 -0.566439 3.05587 0.967482 1.5 3.68956 2.4191 2.5 5 -4.04046e-05 1.9819e-09 -3.68769e-09 1.2526e-09 -1.95897e-05
2.286e-05 -0.539952 3.0823 0.969031 1.5 3.68745 2.42295 2.5 5 -4.38804e-05 -1.858e-09 1.64541e-09 1.91511e-09 -1.98584e-05
2.287e-05 -0.511335 3.11087 0.970713 1.5 3.68518 2.4271 2.5 5 -4.71832e-05 1.99251e-09 -3.84115e-09 1.51338e-09 -2.01426e-05
2.288e-05 -0.480701 3.14145 0.972522 1.5 3.68276 2.43155 2.5 5 -5.02997e-05 -1.84774e-09 1.50235e-09 2.16392e-09 -2.04533e-05
2.289e-05 -0.44817 3.17394 0.974455 1.5 3.68021 2.43626 2.5 5 -5.32179e-05 2.00237e-09 -3.97324e-09 1.74923e-09 -2.07774e-05
2.29e-05 -0.413871 3.20819 0.976506 1.5 3.67754 2.44122 2.5 5 -5.5926e-05 -1.8383e-09 1.38174e-09 2.38588e-09 -2.11256e-05
2.291e-05 -0.377938 3.24409 0.978669 1.5 3.67477 2.44642 2.5 5 -5.84136e-05 2.01134e-09 -4.08193e-09 1.95639e-09 -2.14845e-05
2.292e-05 -0.340514 3.28148 0.980937 1.5 3.6719 2.45182 2.5 5 -6.06707e-05 -1.82985e-09 1.28532e-09 2.57736e-09 -2.18649e-05
2.293e-05 -0.301744 3.32021 0.983305 1.5 3.66894 2.45742 2.5 5 -6.26884e-05 2.01923e-09 -4.16579e-09 2.13134e-09 -2.22531e-05
2.294e-05 -0.261783 3.36015 0.985763 1.5 3.66593 2.46319 2.5 5 -6.44587e-05 -1.82256e-09 1.21423e-09 2.73499e-09 -2.26597e-05
2.295e-05 -0.220787 3.40112 0.988304 1.5 3.66285 2.4691 2.5 5 -6.59748e-05 2.02587e-09 -4.22398e-09 2.27091e-09 -2.30709e-05
2.296e-05 -0.178918 3.44297 0.99092 1.5 3.65974 2.47513 2.5 5 -6.72305e-05 -1.81661e-09 1.16901e-09 2.85579e-09 -2.34971e-05
2.297e-05 -0.136341 3.48553 0.993601 1.5 3.65661 2.48126 2.5 5 -6.82209e-05 2.0311e-09 -4.25621e-09 2.37231e-09 -2.39245e-05
2.298e-05 -0.0932237 3.52864 0.996338 1.5 3.65346 2.48747 2.5 5 -6.89421e-05 -1.81215e-09 1.14971e-09 2.93722e-09 -2.43634e-05
2.299e-05 -0.0497363 3.57212 0.999121 1.5 3.65031 2.49372 2.5 5 -6.93912e-05 2.03475e-09 -4.26272e-09 2.43327e-09 -2.47999e-05
2.3e-05 -0.00605029 3.6158 1.00194 1.5 3.64718 2.5 2.5 5 -6.95665e-05 -1.80935e-09 1.15582e-09 2.97728e-09 -2.52442e-05
2.301e-05 0.0376618 3.65951 1.00478 1.5 3.64407 2.50628 2.5 5 -6.94672e-05 2.03667e-09 -4.24423e-09 2.45208e-09 -2.56824e-05
2.302e-05 0.0812273 3.70309 1.00763 1.5 3.641 2.51253 2.5 5 -6.90937e-05 -1.80833e-09 1.1864e-09 2.97457e-09 -2.61248e-05
2.303e-05 0.124474 3.74634 1.01049 1.5 3.63798 2.51874 2.5 5 -6.84474e-05 2.03676e-09 -4.20189e-09 2.42766e-09 -2.65574e-05
2.304e-05 0.167232 3.78912 1.01333 1.5 3.63503 2.52487 2.5 5 -6.7531e-05 -1.8092e-09 1.24012e-09 2.92835e-09 -2.69906e-05
2.305e-05 0.20933 3.83124 1.01615 1.5 3.63214 2.5309 2.5 5 -6.6348e-05 2.03491e-09 -4.1372e-09 2.35964e-09 -2.74103e-05
2.306e-05 0.250604 3.87253 1.01894 1.5 3.62934 2.53681 2.5 5 -6.49031e-05 -1.81203e-09 1.31533e-09 2.83863e-09 -2.78271e-05
2.307e-05 0.290889 3.91285 1.02168 1.5 3.62663 2.54258 2.5 5 -6.32019e-05 2.03109e-09 -4.05195e-09 2.24841e-09 -2.82271e-05
2.308e-05 0.330026 3.95201 1.02436 1.5 3.62402 2.54818 2.5 5 -6.12513e-05 -1.81685e-09 1.41014e-09 2.70618e-09 -2.86208e-05
2.309e-05 0.367861 3.98988 1.02696 1.5 3.62152 2.55358 2.5 5 -5.90588e-05 2.02528e-09 -3.94811e-09 2.09514e-09 -2.89946e-05
2.31e-05 0.404243 4.02631 1.02948 1.5 3.61913 2.55878 2.5 5 -5.66332e-05 -1.82363e-09 1.52248e-09 2.53259e-09 -2.9359e-05
2.311e-05 0.439029 4.06113 1.03191 1.5 3.61687 2.56374 2.5 5 -5.3984e-05 2.01753e-09 -3.82781e-09 1.90183e-09 -2.97007e-05
2.312e-05 0.47208 4.09423 1.03422 1.5 3.61474 2.56845 2.5 5 -5.11216e-05 -1.83233e-09 1.65018e-09 2.32026e-09 -3.00303e-05
2.313e-05 0.503267 4.12547 1.03642 1.5 3.61274 2.5729 2.5 5 -4.80575e-05 2.00793e-09 -3.69324e-09 1.67127e-09 -3.03345e-05
2.314e-05 0.532466 4.15472 1.03848 1.5 3.61089 2.57705 2.5 5 -4.48036e-05 -1.8428e-09 1.79105e-09 2.07237e-09 -3.06244e-05
2.315e-05 0.55956 4.18187 1.0404 1.5 3.60918 2.5809 2.5 5 -4.13729e-05 1.99662e-09 -3.54662e-09 1.40704e-09 -3.08868e-05
2.316e-05 0.584445 4.20681 1.04218 1.5 3.60762 2.58443 2.5 5 -3.7779e-05 -1.8549e-09 1.94288e-09 1.79288e-09 -3.11328e-05
2.317e-05 0.60702 4.22945 1.04379 1.5 3.60622 2.58763 2.5 5 -3.40359e-05 1.98379e-09 -3.39012e-09 1.11346e-09 -3.13495e-05
2.318e-05 0.627197 4.24968 1.04523 1.5 3.60497 2.59048 2.5 5 -3.01585e-05 -1.8684e-09 2.10354e-09 1.48645e-09 -3.15482e-05
2.319e-05 0.644897 4.26745 1.04649 1.5 3.60388 2.59298 2.5 5 -2.61621e-05 1.96968e-09 -3.22583e-09 7.95492e-10 -3.17163e-05
2.32e-05 0.660049 4.28267 1.04758 1.5 3.60296 2.59511 2.5 5 -2.20624e-05 -1.88305e-09 2.27093e-09 1.15833e-09 -3.18651e-05
2.321e-05 0.672595 4.29528 1.04847 1.5 3.60219 2.59686 2.5 5 -1.78758e-05 1.95458e-09 -3.05582e-09 4.58671e-10 -3.19821e-05
2.322e-05 0.682485 4.30524 1.04917 1.5 3.6016 2.59823 2.5 5 -1.36187e-05 -1.89853e-09 2.44308e-09 8.14297e-10 -3.20792e-05
2.323e-05 0.68968 4.3125 1.04968 1.5 3.60117 2.59921 2.5 5 -9.30794e-06 1.93879e-09 -2.88202e-09 1.08964e-10 -3.21437e-05
2.324e-05 0.694152 4.31704 1.04998 1.5 3.60091 2.5998 2.5 5 -4.96051e-06 -1.91454e-09 2.61805e-09 4.60485e-10 -3.21877e-05
2.325e-05 0.695885 4.31884 1.05008 1.5 3.60082 2.6 2.5 5 -5.93584e-07 1.92265e-09 -2.70636e-09 -2.47361e-10 -3.21988e-05
2.326e-05 0.694871 4.3179 1.04998 1.5 3.6009 2.5998 2.5 5 3.7756e-06 -1.93072e-09 2.79395e-09 1.03254e-10 -3.21892e-05
2.327e-05 0.691116 4.31421 1.04968 1.5 3.60114 2.59921 2.5 5 8.1298e-06 1.90652e-09 -2.53069e-09 -6.03886e-10 -3.21468e-05
2.328e-05 0.684634 4.3078 1.04917 1.5 3.60156 2.59823 2.5 5 1.24518e-05 -1.94672e-09 2.96891e-09 -2.5096e-10 -3.20839e-05
2.329e-05 0.675451 4.29868 1.04847 1.5 3.60214 2.59686 2.5 5 1.67247e-05 1.89073e-09 -2.3569e-09 -9.542e-10 -3.19884e-05
2.33e-05 0.663605 4.2869 1.04758 1.5 3.60289 2.59511 2.5 5 2.09314e-05 -1.96221e-09 3.14106e-09 -5.9581e-10 -3.18729e-05
2.331e-05 0.649141 4.27251 1.0465 1.5 3.6038 2.59298 2.5 5 2.50556e-05 1.87562e-09 -2.18688e-09 -1.29205e-09 -3.17255e-05
2.332e-05 0.632118 4.25555 1.04523 1.5 3.60487 2.59048 2.5 5 2.90807e-05 -1.97686e-09 3.30846e-09 -9.25179e-10 -3.1559e-05
2.333e-05 0.612603 4.23609 1.04379 1.5 3.60611 2.58763 2.5 5 3.29911e-05 1.86151e-09 -2.0226e-09 -1.6115e-09 -3.13617e-05
2.334e-05 0.590672 4.21422 1.04218 1.5 3.6075 2.58443 2.5 5 3.67713e-05 -1.99036e-09 3.46912e-09 -1.23333e-09 -3.11464e-05
2.335e-05 0.566413 4.19002 1.04041 1.5 3.60904 2.5809 2.5 5 4.04064e-05 1.84868e-09 -1.86608e-09 -1.90704e-09 -3.09017e-05
2.336e-05 0.539921 4.16358 1.03849 1.5 3.61074 2.57705 2.5 5 4.38821e-05 -2.00246e-09 3.62095e-09 -1.51502e-09 -3.06407e-05
2.337e-05 0.5113 4.13502 1.03642 1.5 3.61258 2.5729 2.5 5 4.71846e-05 1.83737e-09 -1.71946e-09 -2.17372e-09 -3.03521e-05
2.338e-05 0.480664 4.10443 1.03423 1.5 3.61456 2.56845 2.5 5 5.03009e-05 -2.01294e-09 3.76183e-09 -1.76562e-09 -3.0049e-05
2.339e-05 0.448132 4.07194 1.03191 1.5 3.61668 2.56374 2.5 5 5.32188e-05 1.82776e-09 -1.58488e-09 -2.40724e-09 -2.97206e-05
2.34e-05 0.413832 4.03769 1.02949 1.5 3.61893 2.55878 2.5 5 5.59268e-05 -2.02163e-09 3.88955e-09 -1.98116e-09 -2.93801e-05
2.341e-05 0.377901 4.00179 1.02697 1.5 3.62131 2.55358 2.5 5 5.84141e-05 1.82001e-09 -1.46457e-09 -2.604e-09 -2.90166e-05
2.342e-05 0.340479 3.96441 1.02437 1.5 3.6238 2.54818 2.5 5 6.06709e-05 -2.02842e-09 4.00191e-09 -2.15843e-09 -2.86438e-05
2.343e-05 0.301713 3.92567 1.02169 1.5 3.6264 2.54258 2.5 5 6.26884e-05 1.8142e-09 -1.36071e-09 -2.76117e-09 -2.8251e-05
2.344e-05 0.261756 3.88574 1.01895 1.5 3.6291 2.53681 2.5 5 6.44586e-05 -2.03324e-09 4.09674e-09 -2.29499e-09 -2.78518e-05
2.345e-05 0.220766 3.84478 1.01616 1.5 3.6319 2.5309 2.5 5 6.59745e-05 1.81038e-09 -1.27542e-09 -2.87671e-09 -2.74357e-05
2.346e-05 0.178903 3.80293 1.01334 1.5 3.63477 2.52487 2.5 5 6.72301e-05 -2.03607e-09 4.17199e-09 -2.38918e-09 -2.70166e-05
2.347e-05 0.136332 3.76038 1.0105 1.5 3.63772 2.51874 2.5 5 6.82204e-05 1.80853e-09 -1.21069e-09 -2.94934e-09 -2.65839e-05
2.348e-05 0.0932223 3.71728 1.00764 1.5 3.64073 2.51253 2.5 5 6.89416e-05 -2.03695e-09 4.22575e-09 -2.44013e-09 -2.61518e-05
2.349e-05 0.0497424 3.67381 1.00479 1.5 3.6438 2.50628 2.5 5 6.93907e-05 1.80861e-09 -1.16831e-09 -2.97858e-09 -2.57097e-05
2.35e-05 0.00606404 3.63013 1.00195 1.5 3.6469 2.5 2.5 5 6.95661e-05 -2.03593e-09 4.25637e-09 -2.44772e-09 -2.52717e-05
2.351e-05 -0.0376404 3.58643 0.99913 1.5 3.65003 2.49372 2.5 5 6.94669e-05 1.81053e-09 -1.14977e-09 -2.96468e-09 -2.48274e-05
2.352e-05 -0.0811986 3.54286 0.996347 1.5 3.65317 2.48747 2.5 5 6.90935e-05 -2.03313e-09 4.26254e-09 -2.41257e-09 -2.4391e-05
2.353e-05 -0.124438 3.49961 0.993611 1.5 3.65632 2.48126 2.5 5 6.84475e-05 1.81418e-09 -1.15622e-09 -2.90859e-09 -2.3952e-05
2.354e-05 -0.167189 3.45684 0.990929 1.5 3.65946 2.47513 2.5 5 6.75313e-05 -2.02868e-09 4.2433e-09 -2.33594e-09 -2.35243e-05
2.355e-05 -0.209282 3.41473 0.988313 1.5 3.66257 2.4691 2.5 5 6.63486e-05 1.8194e-09 -1.18837e-09 -2.8119e-09 -2.30978e-05
2.356e-05 -0.25055 3.37344 0.985772 1.5 3.66564 2.46319 2.5 5 6.4904e-05 -2.02273e-09 4.19817e-09 -2.21974e-09 -2.26861e-05
2.357e-05 -0.290831 3.33313 0.983313 1.5 3.66867 2.45742 2.5 5 6.32032e-05 1.82604e-09 -1.24648e-09 -2.67679e-09 -2.2279e-05
2.358e-05 -0.329965 3.29397 0.980946 1.5 3.67162 2.45182 2.5 5 6.12529e-05 -2.01544e-09 4.12715e-09 -2.06638e-09 -2.18901e-05
2.359e-05 -0.367798 3.2561 0.978677 1.5 3.6745 2.44642 2.5 5 5.90608e-05 1.83393e-09 -1.33026e-09 -2.50592e-09 -2.15089e-05
2.36e-05 -0.404179 3.21968 0.976513 1.5 3.67728 2.44122 2.5 5 5.66356e-05 -2.00699e-09 4.03082e-09 -1.87878e-09 -2.11491e-05
2.361e-05 -0.438966 3.18485 0.974462 1.5 3.67996 2.43626 2.5 5 5.39868e-05 1.84289e-09 -1.43886e-09 -2.30241e-09 -2.07998e-05
2.362e-05 -0.472019 3.15175 0.972529 1.5 3.68252 2.43155 2.5 5 5.11248e-05 -1.99756e-09 3.91031e-09 -1.66022e-09 -2.04747e-05
2.363e-05 -0.503209 3.12051 0.970719 1.5 3.68495 2.4271 2.5 5 4.80611e-05 1.85276e-09 -1.57085e-09 -2.06971e-09 -2.01627e-05
2.364e-05 -0.532412 3.09126 0.969037 1.5 3.68724 2.42295 2.5 5 4.48076e-05 -1.9873e-09 3.76735e-09 -1.41433e-09 -1.98772e-05
2.365e-05 -0.559512 3.0641 0.967488 1.5 3.68936 2.4191 2.5 5 4.13772e-05 1.86337e-09 -1.72422e-09 -1.81159e-09 -1.96072e-05
2.366e-05 -0.584404 3.03915 0.966075 1.5 3.69133 2.41557 2.5 5 3.77835e-05 -1.97638e-09 3.60421e-09 -1.14496e-09 -1.93656e-05
2.367e-05 -0.606987 3.01651 0.964802 1.5 3.69311 2.41237 2.5 5 3.40406e-05 1.87456e-09 -1.89641e-09 -1.53198e-09 -1.91414e-05
